stage1_order,branch,group,n3,n32,n32_lane,quartic_lane,source_chunk_role,source_chunk,source_block_k,source_branch_pos,source_after_top_split_pos,low_input_pos,high_input_pos,top_zeta_mont,top_zeta_normal,top_split_formula,twist_table,twist_index,twist_mont,twist_normal,operation,ld4_load_chunk_low,ld4_load_chunk_high,ld4_vector_lane,ld4_staging_expr,ld4_staging_coeff_offset,ld4_staging_byte_offset,dft3_ld4_load_row,dft3_ld4_output_register,ld3_staging_expr,ld3_staging_coeff_offset,ld3_staging_byte_offset,dft3_ld3_load_group,dft3_ld3_output_register,notes
18,0,0,0,4,4,2,B,4,36,146,146,146,530,-1033,2735,low_plus_zeta_high,twist_branch0,36,-1339,550,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],4,tmp_ld4[branch0][group0][n30][n32_lane4][q2],18,36,ld4_tmp_ld4_branch0_group0_n30,x0_q2_vlane4,tmp_ld3[branch0][q2][group0][n32_lane4][n30],204,408,ld3_tmp_ld3_branch0_q2_group0,x0_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
19,0,0,0,4,4,3,B,4,36,147,147,147,531,-1033,2735,low_plus_zeta_high,twist_branch0,36,-1339,550,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],4,tmp_ld4[branch0][group0][n30][n32_lane4][q3],19,38,ld4_tmp_ld4_branch0_group0_n30,x0_q3_vlane4,tmp_ld3[branch0][q3][group0][n32_lane4][n30],300,600,ld3_tmp_ld3_branch0_q3_group0,x0_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
20,0,0,0,5,5,0,C,8,69,276,276,276,660,-1033,2735,low_plus_zeta_high,twist_branch0,69,-872,100,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],5,tmp_ld4[branch0][group0][n30][n32_lane5][q0],20,40,ld4_tmp_ld4_branch0_group0_n30,x0_q0_vlane5,tmp_ld3[branch0][q0][group0][n32_lane5][n30],15,30,ld3_tmp_ld3_branch0_q0_group0,x0_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
21,0,0,0,5,5,1,C,8,69,277,277,277,661,-1033,2735,low_plus_zeta_high,twist_branch0,69,-872,100,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],5,tmp_ld4[branch0][group0][n30][n32_lane5][q1],21,42,ld4_tmp_ld4_branch0_group0_n30,x0_q1_vlane5,tmp_ld3[branch0][q1][group0][n32_lane5][n30],111,222,ld3_tmp_ld3_branch0_q1_group0,x0_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
22,0,0,0,5,5,2,C,8,69,278,278,278,662,-1033,2735,low_plus_zeta_high,twist_branch0,69,-872,100,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],5,tmp_ld4[branch0][group0][n30][n32_lane5][q2],22,44,ld4_tmp_ld4_branch0_group0_n30,x0_q2_vlane5,tmp_ld3[branch0][q2][group0][n32_lane5][n30],207,414,ld3_tmp_ld3_branch0_q2_group0,x0_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
23,0,0,0,5,5,3,C,8,69,279,279,279,663,-1033,2735,low_plus_zeta_high,twist_branch0,69,-872,100,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],5,tmp_ld4[branch0][group0][n30][n32_lane5][q3],23,46,ld4_tmp_ld4_branch0_group0_n30,x0_q3_vlane5,tmp_ld3[branch0][q3][group0][n32_lane5][n30],303,606,ld3_tmp_ld3_branch0_q3_group0,x0_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
24,0,0,0,6,6,0,A,0,6,24,24,24,408,-1033,2735,low_plus_zeta_high,twist_branch0,6,1024,3403,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],6,tmp_ld4[branch0][group0][n30][n32_lane6][q0],24,48,ld4_tmp_ld4_branch0_group0_n30,x0_q0_vlane6,tmp_ld3[branch0][q0][group0][n32_lane6][n30],18,36,ld3_tmp_ld3_branch0_q0_group0,x0_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
25,0,0,0,6,6,1,A,0,6,25,25,25,409,-1033,2735,low_plus_zeta_high,twist_branch0,6,1024,3403,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],6,tmp_ld4[branch0][group0][n30][n32_lane6][q1],25,50,ld4_tmp_ld4_branch0_group0_n30,x0_q1_vlane6,tmp_ld3[branch0][q1][group0][n32_lane6][n30],114,228,ld3_tmp_ld3_branch0_q1_group0,x0_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
26,0,0,0,6,6,2,A,0,6,26,26,26,410,-1033,2735,low_plus_zeta_high,twist_branch0,6,1024,3403,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],6,tmp_ld4[branch0][group0][n30][n32_lane6][q2],26,52,ld4_tmp_ld4_branch0_group0_n30,x0_q2_vlane6,tmp_ld3[branch0][q2][group0][n32_lane6][n30],210,420,ld3_tmp_ld3_branch0_q2_group0,x0_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
27,0,0,0,6,6,3,A,0,6,27,27,27,411,-1033,2735,low_plus_zeta_high,twist_branch0,6,1024,3403,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],6,tmp_ld4[branch0][group0][n30][n32_lane6][q3],27,54,ld4_tmp_ld4_branch0_group0_n30,x0_q3_vlane6,tmp_ld3[branch0][q3][group0][n32_lane6][n30],306,612,ld3_tmp_ld3_branch0_q3_group0,x0_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
28,0,0,0,7,7,0,B,4,39,156,156,156,540,-1033,2735,low_plus_zeta_high,twist_branch0,39,1129,933,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],7,tmp_ld4[branch0][group0][n30][n32_lane7][q0],28,56,ld4_tmp_ld4_branch0_group0_n30,x0_q0_vlane7,tmp_ld3[branch0][q0][group0][n32_lane7][n30],21,42,ld3_tmp_ld3_branch0_q0_group0,x0_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
29,0,0,0,7,7,1,B,4,39,157,157,157,541,-1033,2735,low_plus_zeta_high,twist_branch0,39,1129,933,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],7,tmp_ld4[branch0][group0][n30][n32_lane7][q1],29,58,ld4_tmp_ld4_branch0_group0_n30,x0_q1_vlane7,tmp_ld3[branch0][q1][group0][n32_lane7][n30],117,234,ld3_tmp_ld3_branch0_q1_group0,x0_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
30,0,0,0,7,7,2,B,4,39,158,158,158,542,-1033,2735,low_plus_zeta_high,twist_branch0,39,1129,933,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],7,tmp_ld4[branch0][group0][n30][n32_lane7][q2],30,60,ld4_tmp_ld4_branch0_group0_n30,x0_q2_vlane7,tmp_ld3[branch0][q2][group0][n32_lane7][n30],213,426,ld3_tmp_ld3_branch0_q2_group0,x0_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
31,0,0,0,7,7,3,B,4,39,159,159,159,543,-1033,2735,low_plus_zeta_high,twist_branch0,39,1129,933,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],7,tmp_ld4[branch0][group0][n30][n32_lane7][q3],31,62,ld4_tmp_ld4_branch0_group0_n30,x0_q3_vlane7,tmp_ld3[branch0][q3][group0][n32_lane7][n30],309,618,ld3_tmp_ld3_branch0_q3_group0,x0_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
32,0,0,1,0,0,0,C,8,64,256,256,256,640,-1033,2735,low_plus_zeta_high,twist_branch0,64,-248,3200,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],0,tmp_ld4[branch0][group0][n31][n32_lane0][q0],32,64,ld4_tmp_ld4_branch0_group0_n31,x1_q0_vlane0,tmp_ld3[branch0][q0][group0][n32_lane0][n31],1,2,ld3_tmp_ld3_branch0_q0_group0,x1_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
33,0,0,1,0,0,1,C,8,64,257,257,257,641,-1033,2735,low_plus_zeta_high,twist_branch0,64,-248,3200,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],0,tmp_ld4[branch0][group0][n31][n32_lane0][q1],33,66,ld4_tmp_ld4_branch0_group0_n31,x1_q1_vlane0,tmp_ld3[branch0][q1][group0][n32_lane0][n31],97,194,ld3_tmp_ld3_branch0_q1_group0,x1_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
34,0,0,1,0,0,2,C,8,64,258,258,258,642,-1033,2735,low_plus_zeta_high,twist_branch0,64,-248,3200,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],0,tmp_ld4[branch0][group0][n31][n32_lane0][q2],34,68,ld4_tmp_ld4_branch0_group0_n31,x1_q2_vlane0,tmp_ld3[branch0][q2][group0][n32_lane0][n31],193,386,ld3_tmp_ld3_branch0_q2_group0,x1_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
35,0,0,1,0,0,3,C,8,64,259,259,259,643,-1033,2735,low_plus_zeta_high,twist_branch0,64,-248,3200,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],0,tmp_ld4[branch0][group0][n31][n32_lane0][q3],35,70,ld4_tmp_ld4_branch0_group0_n31,x1_q3_vlane0,tmp_ld3[branch0][q3][group0][n32_lane0][n31],289,578,ld3_tmp_ld3_branch0_q3_group0,x1_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
36,0,0,1,1,1,0,A,0,1,4,4,4,388,-1033,2735,low_plus_zeta_high,twist_branch0,1,1655,1729,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],1,tmp_ld4[branch0][group0][n31][n32_lane1][q0],36,72,ld4_tmp_ld4_branch0_group0_n31,x1_q0_vlane1,tmp_ld3[branch0][q0][group0][n32_lane1][n31],4,8,ld3_tmp_ld3_branch0_q0_group0,x1_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
37,0,0,1,1,1,1,A,0,1,5,5,5,389,-1033,2735,low_plus_zeta_high,twist_branch0,1,1655,1729,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],1,tmp_ld4[branch0][group0][n31][n32_lane1][q1],37,74,ld4_tmp_ld4_branch0_group0_n31,x1_q1_vlane1,tmp_ld3[branch0][q1][group0][n32_lane1][n31],100,200,ld3_tmp_ld3_branch0_q1_group0,x1_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
38,0,0,1,1,1,2,A,0,1,6,6,6,390,-1033,2735,low_plus_zeta_high,twist_branch0,1,1655,1729,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],1,tmp_ld4[branch0][group0][n31][n32_lane1][q2],38,76,ld4_tmp_ld4_branch0_group0_n31,x1_q2_vlane1,tmp_ld3[branch0][q2][group0][n32_lane1][n31],196,392,ld3_tmp_ld3_branch0_q2_group0,x1_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
39,0,0,1,1,1,3,A,0,1,7,7,7,391,-1033,2735,low_plus_zeta_high,twist_branch0,1,1655,1729,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],1,tmp_ld4[branch0][group0][n31][n32_lane1][q3],39,78,ld4_tmp_ld4_branch0_group0_n31,x1_q3_vlane1,tmp_ld3[branch0][q3][group0][n32_lane1][n31],292,584,ld3_tmp_ld3_branch0_q3_group0,x1_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
40,0,0,1,2,2,0,B,4,34,136,136,136,520,-1033,2735,low_plus_zeta_high,twist_branch0,34,1558,2200,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],2,tmp_ld4[branch0][group0][n31][n32_lane2][q0],40,80,ld4_tmp_ld4_branch0_group0_n31,x1_q0_vlane2,tmp_ld3[branch0][q0][group0][n32_lane2][n31],7,14,ld3_tmp_ld3_branch0_q0_group0,x1_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
41,0,0,1,2,2,1,B,4,34,137,137,137,521,-1033,2735,low_plus_zeta_high,twist_branch0,34,1558,2200,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],2,tmp_ld4[branch0][group0][n31][n32_lane2][q1],41,82,ld4_tmp_ld4_branch0_group0_n31,x1_q1_vlane2,tmp_ld3[branch0][q1][group0][n32_lane2][n31],103,206,ld3_tmp_ld3_branch0_q1_group0,x1_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
42,0,0,1,2,2,2,B,4,34,138,138,138,522,-1033,2735,low_plus_zeta_high,twist_branch0,34,1558,2200,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],2,tmp_ld4[branch0][group0][n31][n32_lane2][q2],42,84,ld4_tmp_ld4_branch0_group0_n31,x1_q2_vlane2,tmp_ld3[branch0][q2][group0][n32_lane2][n31],199,398,ld3_tmp_ld3_branch0_q2_group0,x1_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
43,0,0,1,2,2,3,B,4,34,139,139,139,523,-1033,2735,low_plus_zeta_high,twist_branch0,34,1558,2200,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],2,tmp_ld4[branch0][group0][n31][n32_lane2][q3],43,86,ld4_tmp_ld4_branch0_group0_n31,x1_q3_vlane2,tmp_ld3[branch0][q3][group0][n32_lane2][n31],295,590,ld3_tmp_ld3_branch0_q3_group0,x1_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
44,0,0,1,3,3,0,C,8,67,268,268,268,652,-1033,2735,low_plus_zeta_high,twist_branch0,67,-31,400,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],3,tmp_ld4[branch0][group0][n31][n32_lane3][q0],44,88,ld4_tmp_ld4_branch0_group0_n31,x1_q0_vlane3,tmp_ld3[branch0][q0][group0][n32_lane3][n31],10,20,ld3_tmp_ld3_branch0_q0_group0,x1_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
45,0,0,1,3,3,1,C,8,67,269,269,269,653,-1033,2735,low_plus_zeta_high,twist_branch0,67,-31,400,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],3,tmp_ld4[branch0][group0][n31][n32_lane3][q1],45,90,ld4_tmp_ld4_branch0_group0_n31,x1_q1_vlane3,tmp_ld3[branch0][q1][group0][n32_lane3][n31],106,212,ld3_tmp_ld3_branch0_q1_group0,x1_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
46,0,0,1,3,3,2,C,8,67,270,270,270,654,-1033,2735,low_plus_zeta_high,twist_branch0,67,-31,400,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],3,tmp_ld4[branch0][group0][n31][n32_lane3][q2],46,92,ld4_tmp_ld4_branch0_group0_n31,x1_q2_vlane3,tmp_ld3[branch0][q2][group0][n32_lane3][n31],202,404,ld3_tmp_ld3_branch0_q2_group0,x1_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
47,0,0,1,3,3,3,C,8,67,271,271,271,655,-1033,2735,low_plus_zeta_high,twist_branch0,67,-31,400,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],3,tmp_ld4[branch0][group0][n31][n32_lane3][q3],47,94,ld4_tmp_ld4_branch0_group0_n31,x1_q3_vlane3,tmp_ld3[branch0][q3][group0][n32_lane3][n31],298,596,ld3_tmp_ld3_branch0_q3_group0,x1_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
48,0,0,1,4,4,0,A,0,4,16,16,16,400,-1033,2735,low_plus_zeta_high,twist_branch0,4,639,3241,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],4,tmp_ld4[branch0][group0][n31][n32_lane4][q0],48,96,ld4_tmp_ld4_branch0_group0_n31,x1_q0_vlane4,tmp_ld3[branch0][q0][group0][n32_lane4][n31],13,26,ld3_tmp_ld3_branch0_q0_group0,x1_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
49,0,0,1,4,4,1,A,0,4,17,17,17,401,-1033,2735,low_plus_zeta_high,twist_branch0,4,639,3241,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],4,tmp_ld4[branch0][group0][n31][n32_lane4][q1],49,98,ld4_tmp_ld4_branch0_group0_n31,x1_q1_vlane4,tmp_ld3[branch0][q1][group0][n32_lane4][n31],109,218,ld3_tmp_ld3_branch0_q1_group0,x1_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
50,0,0,1,4,4,2,A,0,4,18,18,18,402,-1033,2735,low_plus_zeta_high,twist_branch0,4,639,3241,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],4,tmp_ld4[branch0][group0][n31][n32_lane4][q2],50,100,ld4_tmp_ld4_branch0_group0_n31,x1_q2_vlane4,tmp_ld3[branch0][q2][group0][n32_lane4][n31],205,410,ld3_tmp_ld3_branch0_q2_group0,x1_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
51,0,0,1,4,4,3,A,0,4,19,19,19,403,-1033,2735,low_plus_zeta_high,twist_branch0,4,639,3241,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],4,tmp_ld4[branch0][group0][n31][n32_lane4][q3],51,102,ld4_tmp_ld4_branch0_group0_n31,x1_q3_vlane4,tmp_ld3[branch0][q3][group0][n32_lane4][n31],301,602,ld3_tmp_ld3_branch0_q3_group0,x1_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
52,0,0,1,5,5,0,B,4,37,148,148,148,532,-1033,2735,low_plus_zeta_high,twist_branch0,37,1059,275,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],5,tmp_ld4[branch0][group0][n31][n32_lane5][q0],52,104,ld4_tmp_ld4_branch0_group0_n31,x1_q0_vlane5,tmp_ld3[branch0][q0][group0][n32_lane5][n31],16,32,ld3_tmp_ld3_branch0_q0_group0,x1_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
53,0,0,1,5,5,1,B,4,37,149,149,149,533,-1033,2735,low_plus_zeta_high,twist_branch0,37,1059,275,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],5,tmp_ld4[branch0][group0][n31][n32_lane5][q1],53,106,ld4_tmp_ld4_branch0_group0_n31,x1_q1_vlane5,tmp_ld3[branch0][q1][group0][n32_lane5][n31],112,224,ld3_tmp_ld3_branch0_q1_group0,x1_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
54,0,0,1,5,5,2,B,4,37,150,150,150,534,-1033,2735,low_plus_zeta_high,twist_branch0,37,1059,275,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],5,tmp_ld4[branch0][group0][n31][n32_lane5][q2],54,108,ld4_tmp_ld4_branch0_group0_n31,x1_q2_vlane5,tmp_ld3[branch0][q2][group0][n32_lane5][n31],208,416,ld3_tmp_ld3_branch0_q2_group0,x1_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
55,0,0,1,5,5,3,B,4,37,151,151,151,535,-1033,2735,low_plus_zeta_high,twist_branch0,37,1059,275,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],5,tmp_ld4[branch0][group0][n31][n32_lane5][q3],55,110,ld4_tmp_ld4_branch0_group0_n31,x1_q3_vlane5,tmp_ld3[branch0][q3][group0][n32_lane5][n31],304,608,ld3_tmp_ld3_branch0_q3_group0,x1_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
56,0,0,1,6,6,0,C,8,70,280,280,280,664,-1033,2735,low_plus_zeta_high,twist_branch0,70,-436,50,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],6,tmp_ld4[branch0][group0][n31][n32_lane6][q0],56,112,ld4_tmp_ld4_branch0_group0_n31,x1_q0_vlane6,tmp_ld3[branch0][q0][group0][n32_lane6][n31],19,38,ld3_tmp_ld3_branch0_q0_group0,x1_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
57,0,0,1,6,6,1,C,8,70,281,281,281,665,-1033,2735,low_plus_zeta_high,twist_branch0,70,-436,50,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],6,tmp_ld4[branch0][group0][n31][n32_lane6][q1],57,114,ld4_tmp_ld4_branch0_group0_n31,x1_q1_vlane6,tmp_ld3[branch0][q1][group0][n32_lane6][n31],115,230,ld3_tmp_ld3_branch0_q1_group0,x1_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
58,0,0,1,6,6,2,C,8,70,282,282,282,666,-1033,2735,low_plus_zeta_high,twist_branch0,70,-436,50,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],6,tmp_ld4[branch0][group0][n31][n32_lane6][q2],58,116,ld4_tmp_ld4_branch0_group0_n31,x1_q2_vlane6,tmp_ld3[branch0][q2][group0][n32_lane6][n31],211,422,ld3_tmp_ld3_branch0_q2_group0,x1_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
59,0,0,1,6,6,3,C,8,70,283,283,283,667,-1033,2735,low_plus_zeta_high,twist_branch0,70,-436,50,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],6,tmp_ld4[branch0][group0][n31][n32_lane6][q3],59,118,ld4_tmp_ld4_branch0_group0_n31,x1_q3_vlane6,tmp_ld3[branch0][q3][group0][n32_lane6][n31],307,614,ld3_tmp_ld3_branch0_q3_group0,x1_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
60,0,0,1,7,7,0,A,0,7,28,28,28,412,-1033,2735,low_plus_zeta_high,twist_branch0,7,512,3430,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],7,tmp_ld4[branch0][group0][n31][n32_lane7][q0],60,120,ld4_tmp_ld4_branch0_group0_n31,x1_q0_vlane7,tmp_ld3[branch0][q0][group0][n32_lane7][n31],22,44,ld3_tmp_ld3_branch0_q0_group0,x1_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
61,0,0,1,7,7,1,A,0,7,29,29,29,413,-1033,2735,low_plus_zeta_high,twist_branch0,7,512,3430,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],7,tmp_ld4[branch0][group0][n31][n32_lane7][q1],61,122,ld4_tmp_ld4_branch0_group0_n31,x1_q1_vlane7,tmp_ld3[branch0][q1][group0][n32_lane7][n31],118,236,ld3_tmp_ld3_branch0_q1_group0,x1_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
62,0,0,1,7,7,2,A,0,7,30,30,30,414,-1033,2735,low_plus_zeta_high,twist_branch0,7,512,3430,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],7,tmp_ld4[branch0][group0][n31][n32_lane7][q2],62,124,ld4_tmp_ld4_branch0_group0_n31,x1_q2_vlane7,tmp_ld3[branch0][q2][group0][n32_lane7][n31],214,428,ld3_tmp_ld3_branch0_q2_group0,x1_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
63,0,0,1,7,7,3,A,0,7,31,31,31,415,-1033,2735,low_plus_zeta_high,twist_branch0,7,512,3430,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],7,tmp_ld4[branch0][group0][n31][n32_lane7][q3],63,126,ld4_tmp_ld4_branch0_group0_n31,x1_q3_vlane7,tmp_ld3[branch0][q3][group0][n32_lane7][n31],310,620,ld3_tmp_ld3_branch0_q3_group0,x1_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
64,0,0,2,0,0,0,B,4,32,128,128,128,512,-1033,2735,low_plus_zeta_high,twist_branch0,32,-682,1886,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],0,tmp_ld4[branch0][group0][n32][n32_lane0][q0],64,128,ld4_tmp_ld4_branch0_group0_n32,x2_q0_vlane0,tmp_ld3[branch0][q0][group0][n32_lane0][n32],2,4,ld3_tmp_ld3_branch0_q0_group0,x2_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
65,0,0,2,0,0,1,B,4,32,129,129,129,513,-1033,2735,low_plus_zeta_high,twist_branch0,32,-682,1886,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],0,tmp_ld4[branch0][group0][n32][n32_lane0][q1],65,130,ld4_tmp_ld4_branch0_group0_n32,x2_q1_vlane0,tmp_ld3[branch0][q1][group0][n32_lane0][n32],98,196,ld3_tmp_ld3_branch0_q1_group0,x2_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
66,0,0,2,0,0,2,B,4,32,130,130,130,514,-1033,2735,low_plus_zeta_high,twist_branch0,32,-682,1886,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],0,tmp_ld4[branch0][group0][n32][n32_lane0][q2],66,132,ld4_tmp_ld4_branch0_group0_n32,x2_q2_vlane0,tmp_ld3[branch0][q2][group0][n32_lane0][n32],194,388,ld3_tmp_ld3_branch0_q2_group0,x2_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
67,0,0,2,0,0,3,B,4,32,131,131,131,515,-1033,2735,low_plus_zeta_high,twist_branch0,32,-682,1886,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],0,tmp_ld4[branch0][group0][n32][n32_lane0][q3],67,134,ld4_tmp_ld4_branch0_group0_n32,x2_q3_vlane0,tmp_ld3[branch0][q3][group0][n32_lane0][n32],290,580,ld3_tmp_ld3_branch0_q3_group0,x2_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
68,0,0,2,1,1,0,C,8,65,260,260,260,644,-1033,2735,low_plus_zeta_high,twist_branch0,65,-124,1600,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],1,tmp_ld4[branch0][group0][n32][n32_lane1][q0],68,136,ld4_tmp_ld4_branch0_group0_n32,x2_q0_vlane1,tmp_ld3[branch0][q0][group0][n32_lane1][n32],5,10,ld3_tmp_ld3_branch0_q0_group0,x2_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
