branch,quartic_lane,top_split_output_pos,top_split_branch_pos,top_split_pair_index,top_split_low_input_pos,top_split_high_input_pos,top_split_formula,source_block_k,source_n3,source_n32,source_vector_group,source_input_register,source_input_register_lane,twist_table,twist_index,twist_mont,twist_normal,dft3_column,dft3_output_k3,dft3_factor_exp,dft3_factor_mont,dft3_factor_normal,dft3_one_mul_role,source_pos_n3_0,source_pos_n3_1,source_pos_n3_2,source_twist_n3_0,source_twist_n3_1,source_twist_n3_2,ntt32_input_k32,ntt32_input_work_index,ntt32_input_register,ntt32_input_register_lane,ntt32_input_vector_group,ntt32_bitrev_output_index,ntt32_bitrev_output_register,ntt32_bitrev_output_lane,notes
1,1,753,369,369,369,753,low_plus_high_minus_zeta_high,92,2,28,3,v6,4,twist_branch1,92,-550,1744,28,2,1,-886,2734,plus_omega3_times_d,625,497,753,60,28,92,28,28,v7,4,3,7,v4,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,757,373,373,373,757,low_plus_high_minus_zeta_high,93,0,29,3,v4,5,twist_branch1,93,-25,3222,29,0,0,-147,1,x0_plus_x1_plus_x2,757,629,501,93,61,29,29,29,v7,5,3,23,v6,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,757,373,373,373,757,low_plus_high_minus_zeta_high,93,0,29,3,v4,5,twist_branch1,93,-25,3222,29,1,0,-147,1,x0,757,629,501,93,61,29,29,29,v7,5,3,23,v6,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,757,373,373,373,757,low_plus_high_minus_zeta_high,93,0,29,3,v4,5,twist_branch1,93,-25,3222,29,2,0,-147,1,x0,757,629,501,93,61,29,29,29,v7,5,3,23,v6,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,629,245,245,245,629,low_plus_high_minus_zeta_high,61,1,29,3,v5,5,twist_branch1,61,1248,2743,29,0,0,-147,1,x0_plus_x1_plus_x2,757,629,501,93,61,29,29,29,v7,5,3,23,v6,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,629,245,245,245,629,low_plus_high_minus_zeta_high,61,1,29,3,v5,5,twist_branch1,61,1248,2743,29,1,1,-886,2734,plus_omega3_times_d,757,629,501,93,61,29,29,29,v7,5,3,23,v6,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,629,245,245,245,629,low_plus_high_minus_zeta_high,61,1,29,3,v5,5,twist_branch1,61,1248,2743,29,2,2,1033,722,minus_x1_minus_omega3_times_d,757,629,501,93,61,29,29,29,v7,5,3,23,v6,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,501,117,117,117,501,low_plus_high_minus_zeta_high,29,2,29,3,v6,5,twist_branch1,29,-489,1626,29,0,0,-147,1,x0_plus_x1_plus_x2,757,629,501,93,61,29,29,29,v7,5,3,23,v6,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,501,117,117,117,501,low_plus_high_minus_zeta_high,29,2,29,3,v6,5,twist_branch1,29,-489,1626,29,1,2,1033,722,minus_x2_minus_omega3_times_d,757,629,501,93,61,29,29,29,v7,5,3,23,v6,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,501,117,117,117,501,low_plus_high_minus_zeta_high,29,2,29,3,v6,5,twist_branch1,29,-489,1626,29,2,1,-886,2734,plus_omega3_times_d,757,629,501,93,61,29,29,29,v7,5,3,23,v6,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,505,121,121,121,505,low_plus_high_minus_zeta_high,30,0,30,3,v4,6,twist_branch1,30,1392,1331,30,0,0,-147,1,x0_plus_x1_plus_x2,505,761,633,30,94,62,30,30,v7,6,3,15,v5,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,505,121,121,121,505,low_plus_high_minus_zeta_high,30,0,30,3,v4,6,twist_branch1,30,1392,1331,30,1,0,-147,1,x0,505,761,633,30,94,62,30,30,v7,6,3,15,v5,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,505,121,121,121,505,low_plus_high_minus_zeta_high,30,0,30,3,v4,6,twist_branch1,30,1392,1331,30,2,0,-147,1,x0,505,761,633,30,94,62,30,30,v7,6,3,15,v5,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,761,377,377,377,761,low_plus_high_minus_zeta_high,94,1,30,3,v5,6,twist_branch1,94,156,775,30,0,0,-147,1,x0_plus_x1_plus_x2,505,761,633,30,94,62,30,30,v7,6,3,15,v5,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,761,377,377,377,761,low_plus_high_minus_zeta_high,94,1,30,3,v5,6,twist_branch1,94,156,775,30,1,1,-886,2734,plus_omega3_times_d,505,761,633,30,94,62,30,30,v7,6,3,15,v5,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,761,377,377,377,761,low_plus_high_minus_zeta_high,94,1,30,3,v5,6,twist_branch1,94,156,775,30,2,2,1033,722,minus_x1_minus_omega3_times_d,505,761,633,30,94,62,30,30,v7,6,3,15,v5,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,633,249,249,249,633,low_plus_high_minus_zeta_high,62,2,30,3,v6,6,twist_branch1,62,371,2796,30,0,0,-147,1,x0_plus_x1_plus_x2,505,761,633,30,94,62,30,30,v7,6,3,15,v5,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,633,249,249,249,633,low_plus_high_minus_zeta_high,62,2,30,3,v6,6,twist_branch1,62,371,2796,30,1,2,1033,722,minus_x2_minus_omega3_times_d,505,761,633,30,94,62,30,30,v7,6,3,15,v5,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,633,249,249,249,633,low_plus_high_minus_zeta_high,62,2,30,3,v6,6,twist_branch1,62,371,2796,30,2,1,-886,2734,plus_omega3_times_d,505,761,633,30,94,62,30,30,v7,6,3,15,v5,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,637,253,253,253,637,low_plus_high_minus_zeta_high,63,0,31,3,v4,7,twist_branch1,63,174,2327,31,0,0,-147,1,x0_plus_x1_plus_x2,637,509,765,63,31,95,31,31,v7,7,3,31,v7,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,637,253,253,253,637,low_plus_high_minus_zeta_high,63,0,31,3,v4,7,twist_branch1,63,174,2327,31,1,0,-147,1,x0,637,509,765,63,31,95,31,31,v7,7,3,31,v7,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,637,253,253,253,637,low_plus_high_minus_zeta_high,63,0,31,3,v4,7,twist_branch1,63,174,2327,31,2,0,-147,1,x0,637,509,765,63,31,95,31,31,v7,7,3,31,v7,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,509,125,125,125,509,low_plus_high_minus_zeta_high,31,1,31,3,v5,7,twist_branch1,31,-251,1789,31,0,0,-147,1,x0_plus_x1_plus_x2,637,509,765,63,31,95,31,31,v7,7,3,31,v7,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,509,125,125,125,509,low_plus_high_minus_zeta_high,31,1,31,3,v5,7,twist_branch1,31,-251,1789,31,1,1,-886,2734,plus_omega3_times_d,637,509,765,63,31,95,31,31,v7,7,3,31,v7,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,509,125,125,125,509,low_plus_high_minus_zeta_high,31,1,31,3,v5,7,twist_branch1,31,-251,1789,31,2,2,1033,722,minus_x1_minus_omega3_times_d,637,509,765,63,31,95,31,31,v7,7,3,31,v7,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,765,381,381,381,765,low_plus_high_minus_zeta_high,95,2,31,3,v6,7,twist_branch1,95,-1250,2078,31,0,0,-147,1,x0_plus_x1_plus_x2,637,509,765,63,31,95,31,31,v7,7,3,31,v7,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,765,381,381,381,765,low_plus_high_minus_zeta_high,95,2,31,3,v6,7,twist_branch1,95,-1250,2078,31,1,2,1033,722,minus_x2_minus_omega3_times_d,637,509,765,63,31,95,31,31,v7,7,3,31,v7,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,1,765,381,381,381,765,low_plus_high_minus_zeta_high,95,2,31,3,v6,7,twist_branch1,95,-1250,2078,31,2,1,-886,2734,plus_omega3_times_d,637,509,765,63,31,95,31,31,v7,7,3,31,v7,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,386,2,2,2,386,low_plus_high_minus_zeta_high,0,0,0,0,v4,0,twist_branch1,0,-147,1,0,0,0,-147,1,x0_plus_x1_plus_x2,386,642,514,0,64,32,0,0,v4,0,0,0,v4,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,386,2,2,2,386,low_plus_high_minus_zeta_high,0,0,0,0,v4,0,twist_branch1,0,-147,1,0,1,0,-147,1,x0,386,642,514,0,64,32,0,0,v4,0,0,0,v4,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,386,2,2,2,386,low_plus_high_minus_zeta_high,0,0,0,0,v4,0,twist_branch1,0,-147,1,0,2,0,-147,1,x0,386,642,514,0,64,32,0,0,v4,0,0,0,v4,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,642,258,258,258,642,low_plus_high_minus_zeta_high,64,1,0,0,v5,0,twist_branch1,64,1265,1520,0,0,0,-147,1,x0_plus_x1_plus_x2,386,642,514,0,64,32,0,0,v4,0,0,0,v4,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,642,258,258,258,642,low_plus_high_minus_zeta_high,64,1,0,0,v5,0,twist_branch1,64,1265,1520,0,1,1,-886,2734,plus_omega3_times_d,386,642,514,0,64,32,0,0,v4,0,0,0,v4,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,642,258,258,258,642,low_plus_high_minus_zeta_high,64,1,0,0,v5,0,twist_branch1,64,1265,1520,0,2,2,1033,722,minus_x1_minus_omega3_times_d,386,642,514,0,64,32,0,0,v4,0,0,0,v4,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,514,130,130,130,514,low_plus_high_minus_zeta_high,32,2,0,0,v6,0,twist_branch1,32,460,867,0,0,0,-147,1,x0_plus_x1_plus_x2,386,642,514,0,64,32,0,0,v4,0,0,0,v4,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,514,130,130,130,514,low_plus_high_minus_zeta_high,32,2,0,0,v6,0,twist_branch1,32,460,867,0,1,2,1033,722,minus_x2_minus_omega3_times_d,386,642,514,0,64,32,0,0,v4,0,0,0,v4,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,514,130,130,130,514,low_plus_high_minus_zeta_high,32,2,0,0,v6,0,twist_branch1,32,460,867,0,2,1,-886,2734,plus_omega3_times_d,386,642,514,0,64,32,0,0,v4,0,0,0,v4,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,518,134,134,134,518,low_plus_high_minus_zeta_high,33,0,1,0,v4,1,twist_branch1,33,1278,3025,1,0,0,-147,1,x0_plus_x1_plus_x2,518,390,646,33,1,65,1,1,v4,1,0,16,v6,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,518,134,134,134,518,low_plus_high_minus_zeta_high,33,0,1,0,v4,1,twist_branch1,33,1278,3025,1,1,0,-147,1,x0,518,390,646,33,1,65,1,1,v4,1,0,16,v6,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,518,134,134,134,518,low_plus_high_minus_zeta_high,33,0,1,0,v4,1,twist_branch1,33,1278,3025,1,2,0,-147,1,x0,518,390,646,33,1,65,1,1,v4,1,0,16,v6,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,390,6,6,6,390,low_plus_high_minus_zeta_high,1,1,1,0,v5,1,twist_branch1,1,779,1100,1,0,0,-147,1,x0_plus_x1_plus_x2,518,390,646,33,1,65,1,1,v4,1,0,16,v6,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,390,6,6,6,390,low_plus_high_minus_zeta_high,1,1,1,0,v5,1,twist_branch1,1,779,1100,1,1,1,-886,2734,plus_omega3_times_d,518,390,646,33,1,65,1,1,v4,1,0,16,v6,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,390,6,6,6,390,low_plus_high_minus_zeta_high,1,1,1,0,v5,1,twist_branch1,1,779,1100,1,2,2,1033,722,minus_x1_minus_omega3_times_d,518,390,646,33,1,65,1,1,v4,1,0,16,v6,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,646,262,262,262,646,low_plus_high_minus_zeta_high,65,2,1,0,v6,1,twist_branch1,65,-1671,2269,1,0,0,-147,1,x0_plus_x1_plus_x2,518,390,646,33,1,65,1,1,v4,1,0,16,v6,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,646,262,262,262,646,low_plus_high_minus_zeta_high,65,2,1,0,v6,1,twist_branch1,65,-1671,2269,1,1,2,1033,722,minus_x2_minus_omega3_times_d,518,390,646,33,1,65,1,1,v4,1,0,16,v6,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,646,262,262,262,646,low_plus_high_minus_zeta_high,65,2,1,0,v6,1,twist_branch1,65,-1671,2269,1,2,1,-886,2734,plus_omega3_times_d,518,390,646,33,1,65,1,1,v4,1,0,16,v6,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,650,266,266,266,650,low_plus_high_minus_zeta_high,66,0,2,0,v4,2,twist_branch1,66,1024,3403,2,0,0,-147,1,x0_plus_x1_plus_x2,650,522,394,66,34,2,2,2,v4,2,0,8,v5,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,650,266,266,266,650,low_plus_high_minus_zeta_high,66,0,2,0,v4,2,twist_branch1,66,1024,3403,2,1,0,-147,1,x0,650,522,394,66,34,2,2,2,v4,2,0,8,v5,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,650,266,266,266,650,low_plus_high_minus_zeta_high,66,0,2,0,v4,2,twist_branch1,66,1024,3403,2,2,0,-147,1,x0,650,522,394,66,34,2,2,2,v4,2,0,8,v5,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,522,138,138,138,522,low_plus_high_minus_zeta_high,34,1,2,0,v5,2,twist_branch1,34,-1199,1866,2,0,0,-147,1,x0_plus_x1_plus_x2,650,522,394,66,34,2,2,2,v4,2,0,8,v5,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,522,138,138,138,522,low_plus_high_minus_zeta_high,34,1,2,0,v5,2,twist_branch1,34,-1199,1866,2,1,1,-886,2734,plus_omega3_times_d,650,522,394,66,34,2,2,2,v4,2,0,8,v5,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,522,138,138,138,522,low_plus_high_minus_zeta_high,34,1,2,0,v5,2,twist_branch1,34,-1199,1866,2,2,2,1033,722,minus_x1_minus_omega3_times_d,650,522,394,66,34,2,2,2,v4,2,0,8,v5,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,394,10,10,10,394,low_plus_high_minus_zeta_high,2,2,2,0,v6,2,twist_branch1,2,-436,50,2,0,0,-147,1,x0_plus_x1_plus_x2,650,522,394,66,34,2,2,2,v4,2,0,8,v5,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,394,10,10,10,394,low_plus_high_minus_zeta_high,2,2,2,0,v6,2,twist_branch1,2,-436,50,2,1,2,1033,722,minus_x2_minus_omega3_times_d,650,522,394,66,34,2,2,2,v4,2,0,8,v5,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,394,10,10,10,394,low_plus_high_minus_zeta_high,2,2,2,0,v6,2,twist_branch1,2,-436,50,2,2,1,-886,2734,plus_omega3_times_d,650,522,394,66,34,2,2,2,v4,2,0,8,v5,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,398,14,14,14,398,low_plus_high_minus_zeta_high,3,0,3,0,v4,3,twist_branch1,3,923,3145,3,0,0,-147,1,x0_plus_x1_plus_x2,398,654,526,3,67,35,3,3,v4,3,0,24,v7,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,398,14,14,14,398,low_plus_high_minus_zeta_high,3,0,3,0,v4,3,twist_branch1,3,923,3145,3,1,0,-147,1,x0,398,654,526,3,67,35,3,3,v4,3,0,24,v7,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,398,14,14,14,398,low_plus_high_minus_zeta_high,3,0,3,0,v4,3,twist_branch1,3,923,3145,3,2,0,-147,1,x0,398,654,526,3,67,35,3,3,v4,3,0,24,v7,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,654,270,270,270,654,low_plus_high_minus_zeta_high,67,1,3,0,v5,3,twist_branch1,67,-582,2826,3,0,0,-147,1,x0_plus_x1_plus_x2,398,654,526,3,67,35,3,3,v4,3,0,24,v7,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,654,270,270,270,654,low_plus_high_minus_zeta_high,67,1,3,0,v5,3,twist_branch1,67,-582,2826,3,1,1,-886,2734,plus_omega3_times_d,398,654,526,3,67,35,3,3,v4,3,0,24,v7,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,654,270,270,270,654,low_plus_high_minus_zeta_high,67,1,3,0,v5,3,twist_branch1,67,-582,2826,3,2,2,1033,722,minus_x1_minus_omega3_times_d,398,654,526,3,67,35,3,3,v4,3,0,24,v7,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,526,142,142,142,526,low_plus_high_minus_zeta_high,35,2,3,0,v6,3,twist_branch1,35,1674,2599,3,0,0,-147,1,x0_plus_x1_plus_x2,398,654,526,3,67,35,3,3,v4,3,0,24,v7,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,526,142,142,142,526,low_plus_high_minus_zeta_high,35,2,3,0,v6,3,twist_branch1,35,1674,2599,3,1,2,1033,722,minus_x2_minus_omega3_times_d,398,654,526,3,67,35,3,3,v4,3,0,24,v7,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,526,142,142,142,526,low_plus_high_minus_zeta_high,35,2,3,0,v6,3,twist_branch1,35,1674,2599,3,2,1,-886,2734,plus_omega3_times_d,398,654,526,3,67,35,3,3,v4,3,0,24,v7,0,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,530,146,146,146,530,low_plus_high_minus_zeta_high,36,0,4,0,v4,4,twist_branch1,36,-1181,3418,4,0,0,-147,1,x0_plus_x1_plus_x2,530,402,658,36,4,68,4,4,v4,4,0,4,v4,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,530,146,146,146,530,low_plus_high_minus_zeta_high,36,0,4,0,v4,4,twist_branch1,36,-1181,3418,4,1,0,-147,1,x0,530,402,658,36,4,68,4,4,v4,4,0,4,v4,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,530,146,146,146,530,low_plus_high_minus_zeta_high,36,0,4,0,v4,4,twist_branch1,36,-1181,3418,4,2,0,-147,1,x0,530,402,658,36,4,68,4,4,v4,4,0,4,v4,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,402,18,18,18,402,low_plus_high_minus_zeta_high,4,1,4,0,v5,4,twist_branch1,4,-1058,2500,4,0,0,-147,1,x0_plus_x1_plus_x2,530,402,658,36,4,68,4,4,v4,4,0,4,v4,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,402,18,18,18,402,low_plus_high_minus_zeta_high,4,1,4,0,v5,4,twist_branch1,4,-1058,2500,4,1,1,-886,2734,plus_omega3_times_d,530,402,658,36,4,68,4,4,v4,4,0,4,v4,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,402,18,18,18,402,low_plus_high_minus_zeta_high,4,1,4,0,v5,4,twist_branch1,4,-1058,2500,4,2,2,1033,722,minus_x1_minus_omega3_times_d,530,402,658,36,4,68,4,4,v4,4,0,4,v4,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,658,274,274,274,658,low_plus_high_minus_zeta_high,68,2,4,0,v6,4,twist_branch1,68,-655,757,4,0,0,-147,1,x0_plus_x1_plus_x2,530,402,658,36,4,68,4,4,v4,4,0,4,v4,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,658,274,274,274,658,low_plus_high_minus_zeta_high,68,2,4,0,v6,4,twist_branch1,68,-655,757,4,1,2,1033,722,minus_x2_minus_omega3_times_d,530,402,658,36,4,68,4,4,v4,4,0,4,v4,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,658,274,274,274,658,low_plus_high_minus_zeta_high,68,2,4,0,v6,4,twist_branch1,68,-655,757,4,2,1,-886,2734,plus_omega3_times_d,530,402,658,36,4,68,4,4,v4,4,0,4,v4,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,662,278,278,278,662,low_plus_high_minus_zeta_high,69,0,5,0,v4,5,twist_branch1,69,-1444,3020,5,0,0,-147,1,x0_plus_x1_plus_x2,662,534,406,69,37,5,5,5,v4,5,0,20,v6,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,662,278,278,278,662,low_plus_high_minus_zeta_high,69,0,5,0,v4,5,twist_branch1,69,-1444,3020,5,1,0,-147,1,x0,662,534,406,69,37,5,5,5,v4,5,0,20,v6,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,662,278,278,278,662,low_plus_high_minus_zeta_high,69,0,5,0,v4,5,twist_branch1,69,-1444,3020,5,2,0,-147,1,x0,662,534,406,69,37,5,5,5,v4,5,0,20,v6,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,534,150,150,150,534,low_plus_high_minus_zeta_high,37,1,5,0,v5,5,twist_branch1,37,732,2041,5,0,0,-147,1,x0_plus_x1_plus_x2,662,534,406,69,37,5,5,5,v4,5,0,20,v6,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,534,150,150,150,534,low_plus_high_minus_zeta_high,37,1,5,0,v5,5,twist_branch1,37,732,2041,5,1,1,-886,2734,plus_omega3_times_d,662,534,406,69,37,5,5,5,v4,5,0,20,v6,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,534,150,150,150,534,low_plus_high_minus_zeta_high,37,1,5,0,v5,5,twist_branch1,37,732,2041,5,2,2,1033,722,minus_x1_minus_omega3_times_d,662,534,406,69,37,5,5,5,v4,5,0,20,v6,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,406,22,22,22,406,low_plus_high_minus_zeta_high,5,2,5,0,v6,5,twist_branch1,5,1209,1685,5,0,0,-147,1,x0_plus_x1_plus_x2,662,534,406,69,37,5,5,5,v4,5,0,20,v6,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,406,22,22,22,406,low_plus_high_minus_zeta_high,5,2,5,0,v6,5,twist_branch1,5,1209,1685,5,1,2,1033,722,minus_x2_minus_omega3_times_d,662,534,406,69,37,5,5,5,v4,5,0,20,v6,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,406,22,22,22,406,low_plus_high_minus_zeta_high,5,2,5,0,v6,5,twist_branch1,5,1209,1685,5,2,1,-886,2734,plus_omega3_times_d,662,534,406,69,37,5,5,5,v4,5,0,20,v6,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,410,26,26,26,410,low_plus_high_minus_zeta_high,6,0,6,0,v4,6,twist_branch1,6,-1045,548,6,0,0,-147,1,x0_plus_x1_plus_x2,410,666,538,6,70,38,6,6,v4,6,0,12,v5,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,410,26,26,26,410,low_plus_high_minus_zeta_high,6,0,6,0,v4,6,twist_branch1,6,-1045,548,6,1,0,-147,1,x0,410,666,538,6,70,38,6,6,v4,6,0,12,v5,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,410,26,26,26,410,low_plus_high_minus_zeta_high,6,0,6,0,v4,6,twist_branch1,6,-1045,548,6,2,0,-147,1,x0,410,666,538,6,70,38,6,6,v4,6,0,12,v5,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,666,282,282,282,666,low_plus_high_minus_zeta_high,70,1,6,0,v5,6,twist_branch1,70,-1637,3280,6,0,0,-147,1,x0_plus_x1_plus_x2,410,666,538,6,70,38,6,6,v4,6,0,12,v5,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,666,282,282,282,666,low_plus_high_minus_zeta_high,70,1,6,0,v5,6,twist_branch1,70,-1637,3280,6,1,1,-886,2734,plus_omega3_times_d,410,666,538,6,70,38,6,6,v4,6,0,12,v5,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,666,282,282,282,666,low_plus_high_minus_zeta_high,70,1,6,0,v5,6,twist_branch1,70,-1637,3280,6,2,2,1033,722,minus_x1_minus_omega3_times_d,410,666,538,6,70,38,6,6,v4,6,0,12,v5,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,538,154,154,154,538,low_plus_high_minus_zeta_high,38,2,6,0,v6,6,twist_branch1,38,-281,1507,6,0,0,-147,1,x0_plus_x1_plus_x2,410,666,538,6,70,38,6,6,v4,6,0,12,v5,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,538,154,154,154,538,low_plus_high_minus_zeta_high,38,2,6,0,v6,6,twist_branch1,38,-281,1507,6,1,2,1033,722,minus_x2_minus_omega3_times_d,410,666,538,6,70,38,6,6,v4,6,0,12,v5,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,2,538,154,154,154,538,low_plus_high_minus_zeta_high,38,2,6,0,v6,6,twist_branch1,38,-281,1507,6,2,1,-886,2734,plus_omega3_times_d,410,666,538,6,70,38,6,6,v4,6,0,12,v5,4,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
