branch,quartic_lane,n32,vector_group,register_lane,matrix_lane_stream,x0_offsets_8,x1_offsets_8,x2_offsets_8,x0_pos,x0_block,x0_twist_mont,x0_twist_normal,x1_pos,x1_block,x1_twist_mont,x1_twist_normal,x2_pos,x2_block,x2_twist_mont,x2_twist_normal,input_pack_registers,d_mont_constant,dft_y0_formula,dft_y1_formula,dft_y2_formula,y0_row_k3,y1_row_k3,y2_row_k3,notes
1,1,21,2,5,"Branch1 lane1: r[385,389,393,...,765]","r577 r709 r457 r589 r721 r469 r601 r733","r449 r581 r713 r461 r593 r725 r473 r605","r705 r453 r585 r717 r465 r597 r729 r477",469,21,-1416,1209,725,85,1391,2013,597,53,-437,732,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,22,2,6,"Branch1 lane1: r[385,389,393,...,765]","r577 r709 r457 r589 r721 r469 r601 r733","r449 r581 r713 r461 r593 r725 r473 r605","r705 r453 r585 r717 r465 r597 r729 r477",601,54,-177,3176,473,22,1507,2412,729,86,-1351,1820,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,23,2,7,"Branch1 lane1: r[385,389,393,...,765]","r577 r709 r457 r589 r721 r469 r601 r733","r449 r581 r713 r461 r593 r725 r473 r605","r705 r453 r585 r717 r465 r597 r729 r477",733,87,410,397,605,55,-1108,2030,477,23,-1660,1681,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,24,3,0,"Branch1 lane1: r[385,389,393,...,765]","r481 r613 r745 r493 r625 r757 r505 r637","r737 r485 r617 r749 r497 r629 r761 r509","r609 r741 r489 r621 r753 r501 r633 r765",481,24,-704,3062,737,88,1590,1118,609,56,1521,3235,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,25,3,1,"Branch1 lane1: r[385,389,393,...,765]","r481 r613 r745 r493 r625 r757 r505 r637","r737 r485 r617 r749 r497 r629 r761 r509","r609 r741 r489 r621 r753 r501 r633 r765",613,57,-88,1247,485,25,-32,1082,741,89,-242,2565,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,26,3,2,"Branch1 lane1: r[385,389,393,...,765]","r481 r613 r745 r493 r625 r757 r505 r637","r737 r485 r617 r749 r497 r629 r761 r509","r609 r741 r489 r621 r753 r501 r633 r765",745,90,-11,588,617,58,-4,2728,489,26,-630,992,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,27,3,3,"Branch1 lane1: r[385,389,393,...,765]","r481 r613 r745 r493 r625 r757 r505 r637","r737 r485 r617 r749 r497 r629 r761 r509","r609 r741 r489 r621 r753 r501 r633 r765",493,27,-1600,2245,749,91,1728,341,621,59,-943,124,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,28,3,4,"Branch1 lane1: r[385,389,393,...,765]","r481 r613 r745 r493 r625 r757 r505 r637","r737 r485 r617 r749 r497 r629 r761 r509","r609 r741 r489 r621 r753 r501 r633 r765",625,60,-200,1577,497,28,-387,1202,753,92,-550,1744,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,29,3,5,"Branch1 lane1: r[385,389,393,...,765]","r481 r613 r745 r493 r625 r757 r505 r637","r737 r485 r617 r749 r497 r629 r761 r509","r609 r741 r489 r621 r753 r501 r633 r765",757,93,-25,3222,629,61,1248,2743,501,29,-489,1626,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,30,3,6,"Branch1 lane1: r[385,389,393,...,765]","r481 r613 r745 r493 r625 r757 r505 r637","r737 r485 r617 r749 r497 r629 r761 r509","r609 r741 r489 r621 r753 r501 r633 r765",505,30,1392,1331,761,94,156,775,633,62,371,2796,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,31,3,7,"Branch1 lane1: r[385,389,393,...,765]","r481 r613 r745 r493 r625 r757 r505 r637","r737 r485 r617 r749 r497 r629 r761 r509","r609 r741 r489 r621 r753 r501 r633 r765",637,63,174,2327,509,31,-251,1789,765,95,-1250,2078,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,0,0,0,"Branch1 lane2: r[386,390,394,...,766]","r386 r518 r650 r398 r530 r662 r410 r542","r642 r390 r522 r654 r402 r534 r666 r414","r514 r646 r394 r526 r658 r406 r538 r670",386,0,-147,1,642,64,1265,1520,514,32,460,867,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,1,0,1,"Branch1 lane2: r[386,390,394,...,766]","r386 r518 r650 r398 r530 r662 r410 r542","r642 r390 r522 r654 r402 r534 r666 r414","r514 r646 r394 r526 r658 r406 r538 r670",518,33,1278,3025,390,1,779,1100,646,65,-1671,2269,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,2,0,2,"Branch1 lane2: r[386,390,394,...,766]","r386 r518 r650 r398 r530 r662 r410 r542","r642 r390 r522 r654 r402 r534 r666 r414","r514 r646 r394 r526 r658 r406 r538 r670",650,66,1024,3403,522,34,-1199,1866,394,2,-436,50,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,3,0,3,"Branch1 lane2: r[386,390,394,...,766]","r386 r518 r650 r398 r530 r662 r410 r542","r642 r390 r522 r654 r402 r534 r666 r414","r514 r646 r394 r526 r658 r406 r538 r670",398,3,923,3145,654,67,-582,2826,526,35,1674,2599,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,4,0,4,"Branch1 lane2: r[386,390,394,...,766]","r386 r518 r650 r398 r530 r662 r410 r542","r642 r390 r522 r654 r402 r534 r666 r414","r514 r646 r394 r526 r658 r406 r538 r670",530,36,-1181,3418,402,4,-1058,2500,658,68,-655,757,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,5,0,5,"Branch1 lane2: r[386,390,394,...,766]","r386 r518 r650 r398 r530 r662 r410 r542","r642 r390 r522 r654 r402 r534 r666 r414","r514 r646 r394 r526 r658 r406 r538 r670",662,69,-1444,3020,534,37,732,2041,406,5,1209,1685,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,6,0,6,"Branch1 lane2: r[386,390,394,...,766]","r386 r518 r650 r398 r530 r662 r410 r542","r642 r390 r522 r654 r402 r534 r666 r414","r514 r646 r394 r526 r658 r406 r538 r670",410,6,-1045,548,666,70,-1637,3280,538,38,-281,1507,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,7,0,7,"Branch1 lane2: r[386,390,394,...,766]","r386 r518 r650 r398 r530 r662 r410 r542","r642 r390 r522 r654 r402 r534 r666 r414","r514 r646 r394 r526 r658 r406 r538 r670",542,39,-1427,1797,414,7,1681,1282,670,71,397,2349,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,8,1,0,"Branch1 lane2: r[386,390,394,...,766]","r674 r422 r554 r686 r434 r566 r698 r446","r546 r678 r426 r558 r690 r438 r570 r702","r418 r550 r682 r430 r562 r694 r442 r574",674,72,1118,1521,546,40,-222,2753,418,8,-395,3201,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,9,1,1,"Branch1 lane2: r[386,390,394,...,766]","r674 r422 r554 r686 r434 r566 r698 r446","r546 r678 r426 r558 r690 r438 r570 r702","r418 r550 r682 r430 r562 r694 r442 r574",422,9,1082,1874,678,73,-892,3369,550,41,1247,3425,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,10,1,2,"Branch1 lane2: r[386,390,394,...,766]","r674 r422 r554 r686 r434 r566 r698 r446","r546 r678 r426 r558 r690 r438 r570 r702","r418 r550 r682 r430 r562 r694 r442 r574",554,42,-729,2827,426,10,992,1028,682,74,588,3453,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,11,1,3,"Branch1 lane2: r[386,390,394,...,766]","r674 r422 r554 r686 r434 r566 r698 r446","r546 r678 r426 r558 r690 r438 r570 r702","r418 r550 r682 r430 r562 r694 r442 r574",686,75,341,2514,558,43,124,1857,430,11,-1212,361,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,12,1,4,"Branch1 lane2: r[386,390,394,...,766]","r674 r422 r554 r686 r434 r566 r698 r446","r546 r678 r426 r558 r690 r438 r570 r702","r418 r550 r682 r430 r562 r694 r442 r574",434,12,1202,3002,690,76,-1713,3257,562,44,1577,3070,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,13,1,5,"Branch1 lane2: r[386,390,394,...,766]","r674 r422 r554 r686 r434 r566 r698 r446","r546 r678 r426 r558 r690 r438 r570 r702","r418 r550 r682 r430 r562 r694 r442 r574",566,45,-714,2968,438,13,1626,765,694,77,-235,1248,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,14,1,6,"Branch1 lane2: r[386,390,394,...,766]","r674 r422 r554 r686 r434 r566 r698 r446","r546 r678 r426 r558 r690 r438 r570 r702","r418 r550 r682 r430 r562 r694 r442 r574",698,78,775,371,570,46,-661,1392,442,14,1331,1449,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,15,1,7,"Branch1 lane2: r[386,390,394,...,766]","r674 r422 r554 r686 r434 r566 r698 r446","r546 r678 r426 r558 r690 r438 r570 r702","r418 r550 r682 r430 r562 r694 r442 r574",446,15,-1668,223,702,79,-1379,174,574,47,-1130,3206,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,16,2,0,"Branch1 lane2: r[386,390,394,...,766]","r578 r710 r458 r590 r722 r470 r602 r734","r450 r582 r714 r462 r594 r726 r474 r606","r706 r454 r586 r718 r466 r598 r730 r478",578,48,1520,460,450,16,867,3310,706,80,723,1265,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,17,2,1,"Branch1 lane2: r[386,390,394,...,766]","r578 r710 r458 r590 r722 r470 r602 r734","r450 r582 r714 r462 r594 r726 r474 r606","r706 r454 r586 r718 r466 r598 r730 r478",710,81,190,1786,582,49,-1188,1278,454,17,-432,779,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,18,2,2,"Branch1 lane2: r[386,390,394,...,766]","r578 r710 r458 r590 r722 r470 r602 r734","r450 r582 r714 r462 r594 r726 r474 r606","r706 r454 r586 r718 r466 r598 r730 r478",458,18,-1591,3021,714,82,1580,1024,586,50,-54,2258,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,19,2,3,"Branch1 lane2: r[386,390,394,...,766]","r578 r710 r458 r590 r722 r470 r602 r734","r450 r582 r714 r462 r594 r726 r474 r606","r706 r454 r586 r718 r466 r598 r730 r478",590,51,-631,1674,462,19,-858,923,718,83,-871,2875,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,20,2,4,"Branch1 lane2: r[386,390,394,...,766]","r578 r710 r458 r590 r722 r470 r602 r734","r450 r582 r714 r462 r594 r726 r474 r606","r706 r454 r586 r718 r466 r598 r730 r478",722,84,-511,2802,594,52,757,2276,466,20,-39,2399,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,21,2,5,"Branch1 lane2: r[386,390,394,...,766]","r578 r710 r458 r590 r722 r470 r602 r734","r450 r582 r714 r462 r594 r726 r474 r606","r706 r454 r586 r718 r466 r598 r730 r478",470,21,-1416,1209,726,85,1391,2013,598,53,-437,732,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,22,2,6,"Branch1 lane2: r[386,390,394,...,766]","r578 r710 r458 r590 r722 r470 r602 r734","r450 r582 r714 r462 r594 r726 r474 r606","r706 r454 r586 r718 r466 r598 r730 r478",602,54,-177,3176,474,22,1507,2412,730,86,-1351,1820,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,23,2,7,"Branch1 lane2: r[386,390,394,...,766]","r578 r710 r458 r590 r722 r470 r602 r734","r450 r582 r714 r462 r594 r726 r474 r606","r706 r454 r586 r718 r466 r598 r730 r478",734,87,410,397,606,55,-1108,2030,478,23,-1660,1681,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,24,3,0,"Branch1 lane2: r[386,390,394,...,766]","r482 r614 r746 r494 r626 r758 r506 r638","r738 r486 r618 r750 r498 r630 r762 r510","r610 r742 r490 r622 r754 r502 r634 r766",482,24,-704,3062,738,88,1590,1118,610,56,1521,3235,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,25,3,1,"Branch1 lane2: r[386,390,394,...,766]","r482 r614 r746 r494 r626 r758 r506 r638","r738 r486 r618 r750 r498 r630 r762 r510","r610 r742 r490 r622 r754 r502 r634 r766",614,57,-88,1247,486,25,-32,1082,742,89,-242,2565,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,26,3,2,"Branch1 lane2: r[386,390,394,...,766]","r482 r614 r746 r494 r626 r758 r506 r638","r738 r486 r618 r750 r498 r630 r762 r510","r610 r742 r490 r622 r754 r502 r634 r766",746,90,-11,588,618,58,-4,2728,490,26,-630,992,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,27,3,3,"Branch1 lane2: r[386,390,394,...,766]","r482 r614 r746 r494 r626 r758 r506 r638","r738 r486 r618 r750 r498 r630 r762 r510","r610 r742 r490 r622 r754 r502 r634 r766",494,27,-1600,2245,750,91,1728,341,622,59,-943,124,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,28,3,4,"Branch1 lane2: r[386,390,394,...,766]","r482 r614 r746 r494 r626 r758 r506 r638","r738 r486 r618 r750 r498 r630 r762 r510","r610 r742 r490 r622 r754 r502 r634 r766",626,60,-200,1577,498,28,-387,1202,754,92,-550,1744,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,29,3,5,"Branch1 lane2: r[386,390,394,...,766]","r482 r614 r746 r494 r626 r758 r506 r638","r738 r486 r618 r750 r498 r630 r762 r510","r610 r742 r490 r622 r754 r502 r634 r766",758,93,-25,3222,630,61,1248,2743,502,29,-489,1626,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,30,3,6,"Branch1 lane2: r[386,390,394,...,766]","r482 r614 r746 r494 r626 r758 r506 r638","r738 r486 r618 r750 r498 r630 r762 r510","r610 r742 r490 r622 r754 r502 r634 r766",506,30,1392,1331,762,94,156,775,634,62,371,2796,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,2,31,3,7,"Branch1 lane2: r[386,390,394,...,766]","r482 r614 r746 r494 r626 r758 r506 r638","r738 r486 r618 r750 r498 r630 r762 r510","r610 r742 r490 r622 r754 r502 r634 r766",638,63,174,2327,510,31,-251,1789,766,95,-1250,2078,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,0,0,0,"Branch1 lane3: r[387,391,395,...,767]","r387 r519 r651 r399 r531 r663 r411 r543","r643 r391 r523 r655 r403 r535 r667 r415","r515 r647 r395 r527 r659 r407 r539 r671",387,0,-147,1,643,64,1265,1520,515,32,460,867,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,1,0,1,"Branch1 lane3: r[387,391,395,...,767]","r387 r519 r651 r399 r531 r663 r411 r543","r643 r391 r523 r655 r403 r535 r667 r415","r515 r647 r395 r527 r659 r407 r539 r671",519,33,1278,3025,391,1,779,1100,647,65,-1671,2269,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,2,0,2,"Branch1 lane3: r[387,391,395,...,767]","r387 r519 r651 r399 r531 r663 r411 r543","r643 r391 r523 r655 r403 r535 r667 r415","r515 r647 r395 r527 r659 r407 r539 r671",651,66,1024,3403,523,34,-1199,1866,395,2,-436,50,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,3,0,3,"Branch1 lane3: r[387,391,395,...,767]","r387 r519 r651 r399 r531 r663 r411 r543","r643 r391 r523 r655 r403 r535 r667 r415","r515 r647 r395 r527 r659 r407 r539 r671",399,3,923,3145,655,67,-582,2826,527,35,1674,2599,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,4,0,4,"Branch1 lane3: r[387,391,395,...,767]","r387 r519 r651 r399 r531 r663 r411 r543","r643 r391 r523 r655 r403 r535 r667 r415","r515 r647 r395 r527 r659 r407 r539 r671",531,36,-1181,3418,403,4,-1058,2500,659,68,-655,757,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,5,0,5,"Branch1 lane3: r[387,391,395,...,767]","r387 r519 r651 r399 r531 r663 r411 r543","r643 r391 r523 r655 r403 r535 r667 r415","r515 r647 r395 r527 r659 r407 r539 r671",663,69,-1444,3020,535,37,732,2041,407,5,1209,1685,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,6,0,6,"Branch1 lane3: r[387,391,395,...,767]","r387 r519 r651 r399 r531 r663 r411 r543","r643 r391 r523 r655 r403 r535 r667 r415","r515 r647 r395 r527 r659 r407 r539 r671",411,6,-1045,548,667,70,-1637,3280,539,38,-281,1507,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,7,0,7,"Branch1 lane3: r[387,391,395,...,767]","r387 r519 r651 r399 r531 r663 r411 r543","r643 r391 r523 r655 r403 r535 r667 r415","r515 r647 r395 r527 r659 r407 r539 r671",543,39,-1427,1797,415,7,1681,1282,671,71,397,2349,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,8,1,0,"Branch1 lane3: r[387,391,395,...,767]","r675 r423 r555 r687 r435 r567 r699 r447","r547 r679 r427 r559 r691 r439 r571 r703","r419 r551 r683 r431 r563 r695 r443 r575",675,72,1118,1521,547,40,-222,2753,419,8,-395,3201,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,9,1,1,"Branch1 lane3: r[387,391,395,...,767]","r675 r423 r555 r687 r435 r567 r699 r447","r547 r679 r427 r559 r691 r439 r571 r703","r419 r551 r683 r431 r563 r695 r443 r575",423,9,1082,1874,679,73,-892,3369,551,41,1247,3425,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,10,1,2,"Branch1 lane3: r[387,391,395,...,767]","r675 r423 r555 r687 r435 r567 r699 r447","r547 r679 r427 r559 r691 r439 r571 r703","r419 r551 r683 r431 r563 r695 r443 r575",555,42,-729,2827,427,10,992,1028,683,74,588,3453,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,11,1,3,"Branch1 lane3: r[387,391,395,...,767]","r675 r423 r555 r687 r435 r567 r699 r447","r547 r679 r427 r559 r691 r439 r571 r703","r419 r551 r683 r431 r563 r695 r443 r575",687,75,341,2514,559,43,124,1857,431,11,-1212,361,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,12,1,4,"Branch1 lane3: r[387,391,395,...,767]","r675 r423 r555 r687 r435 r567 r699 r447","r547 r679 r427 r559 r691 r439 r571 r703","r419 r551 r683 r431 r563 r695 r443 r575",435,12,1202,3002,691,76,-1713,3257,563,44,1577,3070,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,13,1,5,"Branch1 lane3: r[387,391,395,...,767]","r675 r423 r555 r687 r435 r567 r699 r447","r547 r679 r427 r559 r691 r439 r571 r703","r419 r551 r683 r431 r563 r695 r443 r575",567,45,-714,2968,439,13,1626,765,695,77,-235,1248,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,14,1,6,"Branch1 lane3: r[387,391,395,...,767]","r675 r423 r555 r687 r435 r567 r699 r447","r547 r679 r427 r559 r691 r439 r571 r703","r419 r551 r683 r431 r563 r695 r443 r575",699,78,775,371,571,46,-661,1392,443,14,1331,1449,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,15,1,7,"Branch1 lane3: r[387,391,395,...,767]","r675 r423 r555 r687 r435 r567 r699 r447","r547 r679 r427 r559 r691 r439 r571 r703","r419 r551 r683 r431 r563 r695 r443 r575",447,15,-1668,223,703,79,-1379,174,575,47,-1130,3206,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,16,2,0,"Branch1 lane3: r[387,391,395,...,767]","r579 r711 r459 r591 r723 r471 r603 r735","r451 r583 r715 r463 r595 r727 r475 r607","r707 r455 r587 r719 r467 r599 r731 r479",579,48,1520,460,451,16,867,3310,707,80,723,1265,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,3,17,2,1,"Branch1 lane3: r[387,391,395,...,767]","r579 r711 r459 r591 r723 r471 r603 r735","r451 r583 r715 r463 r595 r727 r475 r607","r707 r455 r587 r719 r467 r599 r731 r479",711,81,190,1786,583,49,-1188,1278,455,17,-432,779,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
